requestedLatitude,requestedLongitude,latitude,longitude,gridpointId,validTimeUtc,drivingDifficultyIndex,iconCode,iconCodeExtended,precip1Hour,precip6Hour,precip24Hour,precip2Day,precip3Day,precip7Day,precipMtd,precipYtd,pressureChange,pressureMeanSeaLevel,relativeHumidity,snow1Hour,snow6Hour,snow24Hour,snow2Day,snow3Day,snow7Day,snowMtd,snowSeason,snowYtd,temperature,temperatureChange24Hour,temperatureMax24Hour,temperatureMin24Hour,temperatureDewPoint,temperatureFeelsLike,uvIndex,visibility,windDirection,windSpeed,windGust
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-15T21:20:00+0000,0,29,2900,0.0,0.0,0.0,0.0,2.2,2.2,3.0,44.0,1.2,1019.3,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,12.4,-0.9,25.2,11.2,6.4,10.3,0,14.74,110.0,21.2,34.6
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-15T22:20:00+0000,0,33,3300,0.0,0.0,0.0,0.0,2.2,2.2,3.0,44.0,0.9,1019.5,72.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,11.7,-0.9,25.2,11.2,6.9,9.7,0,14.81,110.0,18.0,29.2
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-15T23:20:00+0000,0,33,3300,0.0,0.0,0.0,0.0,2.2,2.2,3.0,44.0,0.9,1019.8,76.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,11.0,-0.9,25.2,11.0,6.9,8.9,0,15.09,120.0,16.9,28.1
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-16T00:20:00+0000,0,33,3300,0.0,0.0,0.0,0.0,2.2,2.2,3.0,44.0,1.1,1020.4,77.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,11.2,-0.5,25.2,10.6,7.3,9.2,0,14.19,140.0,16.6,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-16T01:20:00+0000,0,33,3300,0.0,0.0,0.0,0.0,2.2,2.2,3.0,44.0,1.5,1021.1,79.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,10.5,-0.7,25.2,10.5,7.2,8.3,0,14.91,130.0,16.9,25.9
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-16T02:20:00+0000,0,34,3400,0.0,0.0,0.0,0.0,1.6,2.2,3.0,44.0,1.8,1021.5,81.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,10.0,-0.7,25.2,10.0,7.0,7.5,0,14.95,130.0,18.4,28.1
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-16T03:20:00+0000,0,30,3000,0.0,0.0,0.0,0.0,1.3,2.2,3.0,44.0,2.0,1022.2,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,10.0,-1.2,25.2,9.8,7.0,7.4,0,14.38,140.0,20.2,30.2
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-16T04:20:00+0000,0,30,3000,0.0,0.0,0.0,0.0,1.3,2.2,3.0,44.0,1.9,1023.1,75.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,11.3,-1.9,25.2,9.8,7.2,8.9,1,14.43,130.0,21.2,33.1
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-16T05:20:00+0000,0,28,2800,0.0,0.0,0.0,0.0,1.3,2.2,3.0,44.0,1.6,1023.4,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,12.7,-2.6,25.2,9.8,7.2,10.8,2,14.49,130.0,20.5,33.1
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-16T06:20:00+0000,0,28,2800,0.0,0.0,0.0,0.0,1.3,2.2,3.0,44.0,1.2,1023.7,61.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,13.9,-3.2,25.2,9.8,6.7,12.2,3,14.17,130.0,22.0,35.3
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-16T07:20:00+0000,0,28,2800,0.0,0.0,0.0,0.0,1.3,2.2,3.0,44.0,0.5,1023.7,57.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,14.6,-3.7,25.2,9.8,6.4,12.8,5,14.34,140.0,24.5,38.2
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-16T08:20:00+0000,0,28,2800,0.0,0.0,0.0,0.0,1.3,2.2,3.0,44.0,-0.1,1023.5,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,15.3,-4.1,25.2,9.8,6.2,13.6,5,14.35,150.0,27.7,42.8
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-16T09:20:00+0000,0,28,2800,0.0,0.0,0.0,0.0,1.3,2.2,3.0,44.0,-0.8,1023.2,51.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,15.9,-4.1,25.2,9.8,5.9,14.3,5,14.23,150.0,28.1,43.6
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-16T10:20:00+0000,0,28,2800,0.0,0.0,0.0,0.0,1.3,2.2,3.0,44.0,-0.9,1023.0,49.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,16.2,-4.3,25.2,9.8,5.6,14.8,5,14.17,140.0,28.4,44.3
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-16T11:20:00+0000,0,28,2800,0.0,0.0,0.0,0.0,1.3,2.2,3.0,44.0,-0.8,1022.9,49.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,15.9,-4.8,25.2,9.8,5.4,14.3,3,14.17,140.0,29.9,45.7
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-16T12:20:00+0000,0,28,2800,0.0,0.0,0.0,0.0,1.3,2.2,3.0,44.0,-0.1,1023.1,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,15.2,-5.3,25.2,9.8,5.4,13.3,2,14.19,140.0,31.0,46.4
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-16T13:20:00+0000,0,30,3090,0.0,0.0,0.0,0.0,1.3,2.2,3.0,44.0,0.6,1023.6,54.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,14.0,-5.9,24.6,9.8,5.1,11.6,1,14.23,140.0,32.8,48.6
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-16T14:20:00+0000,0,30,3000,0.0,0.0,0.0,0.0,1.3,2.2,3.0,44.0,1.4,1024.4,57.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,12.9,-5.6,22.8,9.8,4.6,10.3,0,14.33,140.0,31.0,46.4
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-16T15:20:00+0000,0,30,3000,0.0,0.0,0.0,0.0,1.3,2.2,3.0,44.0,2.1,1025.0,62.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,11.2,-5.1,20.3,9.8,4.3,8.3,0,14.33,140.0,28.1,42.8
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-16T16:20:00+0000,0,29,2900,0.0,0.0,0.0,0.0,1.3,2.2,3.0,44.0,2.5,1025.9,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,9.9,-4.1,17.2,9.8,4.0,6.8,0,14.32,130.0,25.6,38.9
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-16T17:20:00+0000,0,29,2900,0.0,0.0,0.0,0.0,1.3,2.2,3.0,44.0,2.6,1026.7,70.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,8.7,-3.8,16.3,8.7,3.8,5.3,0,14.33,130.0,25.2,37.8
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-16T18:20:00+0000,0,29,2900,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,2.2,1027.0,72.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,8.0,-3.6,16.3,8.0,3.4,4.3,0,14.25,130.0,25.6,38.5
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-16T19:20:00+0000,0,27,2700,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,1.6,1027.3,75.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,7.6,-3.4,16.3,7.6,3.5,3.9,0,14.24,130.0,24.8,37.4
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-16T20:20:00+0000,0,27,2700,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,0.8,1027.3,73.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,7.5,-3.1,16.3,7.5,3.1,3.9,0,14.28,130.0,23.4,35.3
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-16T21:20:00+0000,0,27,2700,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,0.4,1027.3,72.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,7.3,-2.9,16.3,7.3,2.7,3.9,0,14.68,120.0,20.5,32.8
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-16T22:20:00+0000,0,26,2600,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,-0.4,1027.0,72.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,7.4,-2.4,16.3,7.3,2.8,4.3,0,15.47,120.0,17.6,29.9
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-16T23:20:00+0000,0,26,2600,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,-0.5,1027.0,72.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,7.2,-2.2,16.3,7.1,2.5,4.2,0,15.47,120.0,16.9,27.7
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-17T00:20:00+0000,0,26,2600,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,-0.4,1026.8,71.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,7.4,-2.1,16.3,7.1,2.5,4.5,0,14.88,120.0,16.2,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-17T01:20:00+0000,0,26,2600,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,0.1,1027.2,68.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,7.8,-1.6,16.3,7.1,2.3,5.1,0,15.69,110.0,15.1,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-17T02:20:00+0000,0,26,2600,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,0.4,1027.3,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,7.7,-1.3,16.3,7.1,2.2,5.2,0,15.69,110.0,14.0,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-17T03:20:00+0000,0,26,2600,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,0.6,1027.3,69.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,7.8,-1.3,16.3,7.1,2.5,5.0,0,14.46,120.0,16.2,25.9
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-17T04:20:00+0000,0,26,2600,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,0.6,1027.5,68.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,8.4,-1.6,16.3,7.1,2.9,5.9,0,14.41,120.0,15.1,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-17T05:20:00+0000,0,26,2600,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,0.4,1027.7,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,9.1,-2.1,16.3,7.1,3.5,6.7,1,14.11,110.0,15.1,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-17T06:20:00+0000,0,26,2600,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,0.2,1027.8,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,10.1,-2.2,16.3,7.1,4.0,8.1,2,14.35,110.0,14.4,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-17T07:20:00+0000,0,26,2600,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,0.1,1027.9,62.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,11.3,-1.8,16.3,7.1,4.4,9.6,3,14.33,110.0,14.0,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-17T08:20:00+0000,0,26,2600,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,-0.5,1027.2,59.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,12.3,-1.7,16.3,7.1,4.6,10.8,3,14.29,120.0,14.4,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-17T09:20:00+0000,0,26,2600,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,-1.2,1026.7,57.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,13.1,-1.6,16.3,7.1,4.9,11.9,4,14.28,120.0,13.3,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-17T10:20:00+0000,0,26,2600,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,-1.6,1026.2,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,14.0,-1.3,16.3,7.1,4.8,13.0,4,14.28,110.0,12.6,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-17T11:20:00+0000,0,26,2600,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,-1.6,1025.5,52.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,14.5,-0.8,15.9,7.1,4.8,13.5,3,14.28,120.0,13.7,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-17T12:20:00+0000,0,26,2600,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,-1.4,1025.7,52.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,14.5,-0.4,15.2,7.1,5.0,13.5,1,13.95,120.0,14.4,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-17T13:20:00+0000,0,26,2600,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,-0.8,1025.4,52.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,14.5,0.3,14.6,7.1,4.9,13.3,0,14.28,120.0,16.9,27.7
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-17T14:20:00+0000,0,26,2600,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,0.0,1025.5,54.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,13.9,0.6,14.6,7.1,4.9,12.5,0,14.29,130.0,17.3,26.6
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-17T15:20:00+0000,0,26,2600,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,0.7,1025.9,57.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,13.2,1.1,14.6,7.1,5.0,11.7,0,14.31,140.0,16.6,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-17T16:20:00+0000,0,26,2600,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,1.2,1026.4,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,12.3,1.2,14.6,7.1,5.3,10.6,0,14.33,140.0,15.5,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-17T17:20:00+0000,0,27,2700,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,1.5,1027.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,11.4,1.5,14.6,7.1,5.5,9.7,0,14.45,140.0,14.0,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-17T18:20:00+0000,0,27,2700,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,1.3,1027.0,72.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,10.4,1.3,14.6,7.1,5.8,8.6,0,14.48,140.0,13.7,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-17T19:20:00+0000,0,27,2700,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,0.8,1027.5,79.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,9.5,1.0,14.6,7.1,6.2,7.6,0,15.63,140.0,12.6,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-17T20:20:00+0000,0,27,2700,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,0.1,1027.3,83.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,8.9,0.7,14.6,7.1,6.3,7.1,0,15.01,130.0,10.4,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-17T21:20:00+0000,0,27,2700,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,-0.4,1026.7,83.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,9.1,1.0,14.6,7.1,6.4,7.8,0,14.75,110.0,9.0,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-17T22:20:00+0000,0,27,2700,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,-0.9,1026.5,86.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,8.6,0.6,14.6,7.1,6.4,7.4,0,14.29,90.0,7.2,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-17T23:20:00+0000,0,27,2700,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,-1.1,1026.0,87.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,8.3,0.6,14.6,7.1,6.3,7.3,0,13.92,90.0,6.5,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-18T00:20:00+0000,0,26,2600,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,-0.9,1025.7,86.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,8.6,0.6,14.6,7.4,6.5,7.8,0,13.32,90.0,6.1,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-18T01:20:00+0000,0,26,2600,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,-0.5,1026.0,87.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,8.5,0.4,14.6,7.6,6.5,8.0,0,12.59,80.0,5.0,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-18T02:20:00+0000,0,26,2600,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,-0.2,1026.0,86.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,8.8,0.6,14.6,7.6,6.6,8.3,0,13.61,90.0,5.0,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-18T03:20:00+0000,0,26,2600,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,0.2,1025.7,83.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,9.6,1.0,14.6,7.7,6.9,9.6,0,14.49,130.0,4.3,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-18T04:20:00+0000,0,26,2600,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,0.2,1025.9,82.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,10.6,1.2,14.6,8.2,7.7,10.3,0,14.61,130.0,5.0,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-18T05:20:00+0000,0,26,2600,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,0.2,1025.9,77.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,11.6,1.4,14.6,8.2,7.9,11.6,1,14.39,120.0,5.0,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-18T06:20:00+0000,0,26,2600,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,-0.2,1025.7,72.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,13.0,1.6,14.6,8.2,8.2,12.8,3,14.64,120.0,6.5,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-18T07:20:00+0000,0,28,2800,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,-1.1,1025.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,14.6,1.7,14.6,8.2,8.0,14.6,5,14.28,120.0,5.8,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-18T08:20:00+0000,0,28,2800,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,-1.9,1024.3,59.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,15.5,1.8,15.5,8.2,7.7,15.5,5,14.27,120.0,6.8,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-18T09:20:00+0000,0,28,2800,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,-2.7,1023.5,55.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,16.5,1.8,16.5,8.2,7.5,16.5,5,14.27,110.0,8.6,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-18T10:20:00+0000,0,28,2800,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,-2.6,1022.8,52.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,17.3,1.8,17.3,8.2,7.4,17.3,5,14.27,110.0,7.6,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-18T11:20:00+0000,0,28,2800,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,-2.5,1022.1,50.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,17.6,1.7,17.7,8.2,7.2,17.6,3,14.27,110.0,9.7,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-18T12:20:00+0000,0,28,2800,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,-2.1,1021.6,51.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,17.8,1.8,17.8,8.2,7.6,17.7,2,14.27,120.0,12.2,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-18T13:20:00+0000,0,28,2800,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,-1.7,1021.2,50.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,17.8,1.8,17.8,8.2,7.4,17.4,1,14.27,120.0,15.5,26.3
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-18T14:20:00+0000,0,28,2800,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,-1.0,1021.1,52.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,17.1,1.7,17.7,8.2,7.4,16.5,0,14.27,130.0,18.0,28.4
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-18T15:20:00+0000,0,28,2800,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,-0.2,1021.2,57.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,15.8,1.4,17.7,8.2,7.4,15.0,0,14.28,130.0,16.9,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-18T16:20:00+0000,0,27,2700,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,0.6,1021.7,63.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,14.2,1.1,17.7,8.2,7.5,13.1,0,14.38,140.0,15.8,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-18T17:20:00+0000,0,29,2900,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,1.1,1022.1,69.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,12.9,0.8,17.7,8.2,7.5,11.6,0,14.53,140.0,14.0,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-18T18:20:00+0000,0,29,2900,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,0.9,1021.9,75.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,11.7,0.7,17.7,8.2,7.5,10.2,0,14.85,130.0,13.7,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-18T19:20:00+0000,0,29,2900,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,0.4,1021.9,83.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,10.5,0.6,17.7,8.2,7.8,8.7,0,15.35,130.0,13.3,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-18T20:20:00+0000,0,29,2900,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,-0.3,1021.7,87.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,9.9,0.6,17.7,8.2,7.9,8.3,0,14.13,120.0,11.2,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-18T21:20:00+0000,0,33,3300,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,-0.6,1021.2,89.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,8.9,-0.1,17.7,8.2,7.3,7.4,0,11.23,110.0,9.4,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-18T22:20:00+0000,0,31,3100,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,-1.3,1020.6,95.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,8.5,-0.1,17.7,8.2,7.8,7.3,0,8.08,100.0,7.6,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-04-18T23:20:00+0000,0,31,3100,0.0,0.0,0.0,0.0,0.0,2.2,3.0,44.0,-1.5,1020.1,98.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,7.7,-0.3,17.7,7.7,7.4,6.7,0,8.05,100.0,6.1,
